countryA,labelA,isoA,geonameA,place,countryB,labelB,isoB,geonameB
http://www.wikidata.org/entity/Q214,Slovakia,SK,3057568,,http://www.wikidata.org/entity/Q28,Hungary,HU,719819
http://www.wikidata.org/entity/Q40,Austria,AT,2782113,,http://www.wikidata.org/entity/Q28,Hungary,HU,719819
http://www.wikidata.org/entity/Q17,Japan,JP,1861060,,http://www.wikidata.org/entity/Q28025,Ryukyu Kingdom,,
http://www.wikidata.org/entity/Q28233,Korean Empire,,,,http://www.wikidata.org/entity/Q28179,Joseon,,
http://www.wikidata.org/entity/Q28179,Joseon,,,,http://www.wikidata.org/entity/Q28233,Korean Empire,,
http://www.wikidata.org/entity/Q423,North Korea,KP,1873107,,http://www.wikidata.org/entity/Q28233,Korean Empire,,
http://www.wikidata.org/entity/Q79,Egypt,EG,357994,,http://www.wikidata.org/entity/Q282428,Mamluk Sultanate of Egypt,,
http://www.wikidata.org/entity/Q43,Turkey,TR,298795,,http://www.wikidata.org/entity/Q282428,Mamluk Sultanate of Egypt,,
http://www.wikidata.org/entity/Q230,Georgia,GE,614540,,http://www.wikidata.org/entity/Q282475,Kingdom of Kartli-Kakheti,,
http://www.wikidata.org/entity/Q399,Armenia,AM,174982,,http://www.wikidata.org/entity/Q282475,Kingdom of Kartli-Kakheti,,
http://www.wikidata.org/entity/Q1508143,Ukrainian State,,,,http://www.wikidata.org/entity/Q28513,Austria–Hungary,,
http://www.wikidata.org/entity/Q131964,Austrian Empire,,,,http://www.wikidata.org/entity/Q28513,Austria–Hungary,,
http://www.wikidata.org/entity/Q207272,Second Polish Republic,,,,http://www.wikidata.org/entity/Q28513,Austria–Hungary,,
http://www.wikidata.org/entity/Q203493,Kingdom of Romania,,,,http://www.wikidata.org/entity/Q28513,Austria–Hungary,,
http://www.wikidata.org/entity/Q15180,Soviet Union,,8354411,,http://www.wikidata.org/entity/Q28513,Austria–Hungary,,
http://www.wikidata.org/entity/Q172107,Polish–Lithuanian Commonwealth,,,,http://www.wikidata.org/entity/Q28513,Austria–Hungary,,
http://www.wikidata.org/entity/Q153136,Habsburg monarchy,,,,http://www.wikidata.org/entity/Q28513,Austria–Hungary,,
http://www.wikidata.org/entity/Q140359,First Czechoslovak Republic,,,,http://www.wikidata.org/entity/Q28513,Austria–Hungary,,
http://www.wikidata.org/entity/Q225,Bosnia and Herzegovina,BA,3277605,,http://www.wikidata.org/entity/Q28513,Austria–Hungary,,
http://www.wikidata.org/entity/Q33946,Czechoslovakia,,8505031,,http://www.wikidata.org/entity/Q28513,Austria–Hungary,,
http://www.wikidata.org/entity/Q28,Hungary,HU,719819,,http://www.wikidata.org/entity/Q28513,Austria–Hungary,,
http://www.wikidata.org/entity/Q224,Croatia,HR,3202326,,http://www.wikidata.org/entity/Q28513,Austria–Hungary,,
http://www.wikidata.org/entity/Q218,Romania,RO,798549,,http://www.wikidata.org/entity/Q28513,Austria–Hungary,,
http://www.wikidata.org/entity/Q214,Slovakia,SK,3057568,,http://www.wikidata.org/entity/Q28513,Austria–Hungary,,
http://www.wikidata.org/entity/Q213,Czech Republic,CZ,3077311,,http://www.wikidata.org/entity/Q28513,Austria–Hungary,,
http://www.wikidata.org/entity/Q212,Ukraine,UA,690791,,http://www.wikidata.org/entity/Q28513,Austria–Hungary,,
http://www.wikidata.org/entity/Q38,Italy,IT,3175395,,http://www.wikidata.org/entity/Q28513,Austria–Hungary,,
http://www.wikidata.org/entity/Q36,Poland,PL,798544,,http://www.wikidata.org/entity/Q28513,Austria–Hungary,,
http://www.wikidata.org/entity/Q243610,Ukrainian People's Republic,,,,http://www.wikidata.org/entity/Q28513,Austria–Hungary,,
http://www.wikidata.org/entity/Q215,Slovenia,SI,3190538,,http://www.wikidata.org/entity/Q28513,Austria–Hungary,,
http://www.wikidata.org/entity/Q403,Serbia,RS,6290252,,http://www.wikidata.org/entity/Q28513,Austria–Hungary,,
http://www.wikidata.org/entity/Q42585,Kingdom of Bohemia,,,,http://www.wikidata.org/entity/Q28513,Austria–Hungary,,
http://www.wikidata.org/entity/Q40,Austria,AT,2782113,,http://www.wikidata.org/entity/Q28513,Austria–Hungary,,
http://www.wikidata.org/entity/Q7318,Nazi Germany,,,,http://www.wikidata.org/entity/Q28513,Austria–Hungary,,
http://www.wikidata.org/entity/Q4470663,Ukrainian national government (1941),,,,http://www.wikidata.org/entity/Q28513,Austria–Hungary,,
http://www.wikidata.org/entity/Q457167,West Ukrainian People's Republic,,,,http://www.wikidata.org/entity/Q28513,Austria–Hungary,,
http://www.wikidata.org/entity/Q874,Turkmenistan,TM,1218197,,http://www.wikidata.org/entity/Q2872689,Turkestan Autonomy,,
http://www.wikidata.org/entity/Q184,Belarus,BY,630336,,http://www.wikidata.org/entity/Q2895,Byelorussian Soviet Socialist Republic,,
http://www.wikidata.org/entity/Q179293,Kingdom of Castile,,,,http://www.wikidata.org/entity/Q29,Spain,ES,2510769
http://www.wikidata.org/entity/Q1337854,Emirate of Córdoba,,,,http://www.wikidata.org/entity/Q29,Spain,ES,2510769
http://www.wikidata.org/entity/Q200262,Kingdom of Navarre,,,,http://www.wikidata.org/entity/Q29,Spain,ES,2510769
http://www.wikidata.org/entity/Q199442,Kingdom of Aragon,,,,http://www.wikidata.org/entity/Q29,Spain,ES,2510769
http://www.wikidata.org/entity/Q1028,Morocco,MA,2542007,,http://www.wikidata.org/entity/Q29,Spain,ES,2510769
http://www.wikidata.org/entity/Q1747689,Ancient Rome,,,,http://www.wikidata.org/entity/Q29,Spain,ES,2510769
http://www.wikidata.org/entity/Q145,United Kingdom,GB,2635167,,http://www.wikidata.org/entity/Q29,Spain,ES,2510769
http://www.wikidata.org/entity/Q142,France,FR,3017382,,http://www.wikidata.org/entity/Q29,Spain,ES,2510769
http://www.wikidata.org/entity/Q155,Brazil,BR,3469034,,http://www.wikidata.org/entity/Q29,Spain,ES,2510769
http://www.wikidata.org/entity/Q15581,Principality of Catalonia,,,,http://www.wikidata.org/entity/Q29,Spain,ES,2510769
http://www.wikidata.org/entity/Q171740,Caliphate of Córdoba,,,,http://www.wikidata.org/entity/Q29,Spain,ES,2510769
http://www.wikidata.org/entity/Q228,Andorra,AD,3041565,,http://www.wikidata.org/entity/Q29,Spain,ES,2510769
http://www.wikidata.org/entity/Q298,Chile,CL,3895114,,http://www.wikidata.org/entity/Q29,Spain,ES,2510769
http://www.wikidata.org/entity/Q2277,Roman Empire,,8354456,,http://www.wikidata.org/entity/Q29,Spain,ES,2510769
http://www.wikidata.org/entity/Q3446210,Kingdom of Pamplona,,,,http://www.wikidata.org/entity/Q29,Spain,ES,2510769
http://www.wikidata.org/entity/Q33061,Taifa of Zaragoza,,,,http://www.wikidata.org/entity/Q29,Spain,ES,2510769
http://www.wikidata.org/entity/Q217196,Crown of Castile,,,,http://www.wikidata.org/entity/Q29,Spain,ES,2510769
http://www.wikidata.org/entity/Q2671329,Taifa of Calatayud,,,,http://www.wikidata.org/entity/Q29,Spain,ES,2510769
http://www.wikidata.org/entity/Q30,United States,US,6252001,,http://www.wikidata.org/entity/Q29,Spain,ES,2510769
http://www.wikidata.org/entity/Q983,Equatorial Guinea,GQ,2309096,,http://www.wikidata.org/entity/Q29,Spain,ES,2510769
http://www.wikidata.org/entity/Q45,Portugal,PT,2264397,,http://www.wikidata.org/entity/Q29,Spain,ES,2510769
http://www.wikidata.org/entity/Q8575586,Umayyad Caliphate,,,,http://www.wikidata.org/entity/Q29,Spain,ES,2510769
http://www.wikidata.org/entity/Q75613,Almoravid dynasty,,,,http://www.wikidata.org/entity/Q29,Spain,ES,2510769
http://www.wikidata.org/entity/Q230,Georgia,GE,614540,,http://www.wikidata.org/entity/Q2907860,Principality of Mingrelia,,
http://www.wikidata.org/entity/Q3307686,Visigothic Kingdom of Tolosa,,,,http://www.wikidata.org/entity/Q2940142,Kingdom of Toledo,,
http://www.wikidata.org/entity/Q5919137,Empire of Theodoric the Great,,,,http://www.wikidata.org/entity/Q2940142,Kingdom of Toledo,,
http://www.wikidata.org/entity/Q29,Spain,ES,2510769,,http://www.wikidata.org/entity/Q298,Chile,CL,3895114
http://www.wikidata.org/entity/Q80702,Spanish Empire,,,,http://www.wikidata.org/entity/Q298,Chile,CL,3895114
http://www.wikidata.org/entity/Q419,Peru,PE,3932488,,http://www.wikidata.org/entity/Q298,Chile,CL,3895114
http://www.wikidata.org/entity/Q3271735,Kingdom of Arles,,,,http://www.wikidata.org/entity/Q2991382,County of Provence,,
http://www.wikidata.org/entity/Q668,India,IN,1269750,,http://www.wikidata.org/entity/Q29999,Kingdom of the Netherlands,NL,
http://www.wikidata.org/entity/Q145,United Kingdom,GB,2635167,,http://www.wikidata.org/entity/Q30,United States,US,6252001
http://www.wikidata.org/entity/Q16,Canada,CA,6251999,,http://www.wikidata.org/entity/Q30,United States,US,6252001
http://www.wikidata.org/entity/Q183,Germany,DE,2921044,,http://www.wikidata.org/entity/Q30,United States,US,6252001
http://www.wikidata.org/entity/Q35,Denmark,DK,2623032,,http://www.wikidata.org/entity/Q30,United States,US,6252001
http://www.wikidata.org/entity/Q38,Italy,IT,3175395,,http://www.wikidata.org/entity/Q30,United States,US,6252001
http://www.wikidata.org/entity/Q55,Netherlands,,2750405,,http://www.wikidata.org/entity/Q30,United States,US,6252001
http://www.wikidata.org/entity/Q733,Paraguay,PY,3437598,,http://www.wikidata.org/entity/Q30,United States,US,6252001
http://www.wikidata.org/entity/Q96,Mexico,MX,3996063,,http://www.wikidata.org/entity/Q30,United States,US,6252001
http://www.wikidata.org/entity/Q80702,Spanish Empire,,,,http://www.wikidata.org/entity/Q30,United States,US,6252001
http://www.wikidata.org/entity/Q408,Australia,AU,2077456,,http://www.wikidata.org/entity/Q30,United States,US,6252001
http://www.wikidata.org/entity/Q382593,New Netherland,,,,http://www.wikidata.org/entity/Q30,United States,US,6252001
http://www.wikidata.org/entity/Q668,India,IN,1269750,,http://www.wikidata.org/entity/Q30,United States,US,6252001
http://www.wikidata.org/entity/Q804,Panama,PA,3703430,,http://www.wikidata.org/entity/Q30,United States,US,6252001
http://www.wikidata.org/entity/Q664,New Zealand,NZ,2186224,,http://www.wikidata.org/entity/Q30,United States,US,6252001
http://www.wikidata.org/entity/Q36,Poland,PL,798544,,http://www.wikidata.org/entity/Q303836,Republic of Tarnobrzeg,,
http://www.wikidata.org/entity/Q262,Algeria,DZ,2589581,,http://www.wikidata.org/entity/Q3045696,Regency of Algiers,,
http://www.wikidata.org/entity/Q13426199,Republic of China,,,,http://www.wikidata.org/entity/Q30623,Manchukuo,,
http://www.wikidata.org/entity/Q148,People's Republic of China,CN,1814991,,http://www.wikidata.org/entity/Q30623,Manchukuo,,
http://www.wikidata.org/entity/Q1028,Morocco,MA,2542007,,http://www.wikidata.org/entity/Q309272,Mauretania,,8378518
http://www.wikidata.org/entity/Q183,Germany,DE,2921044,,http://www.wikidata.org/entity/Q31,Belgium,BE,2802361
http://www.wikidata.org/entity/Q145,United Kingdom,GB,2635167,,http://www.wikidata.org/entity/Q31,Belgium,BE,2802361
http://www.wikidata.org/entity/Q142,France,FR,3017382,,http://www.wikidata.org/entity/Q31,Belgium,BE,2802361
http://www.wikidata.org/entity/Q32,Luxembourg,LU,2960313,,http://www.wikidata.org/entity/Q31,Belgium,BE,2802361
http://www.wikidata.org/entity/Q347,Liechtenstein,LI,3042058,,http://www.wikidata.org/entity/Q31,Belgium,BE,2802361
http://www.wikidata.org/entity/Q40,Austria,AT,2782113,,http://www.wikidata.org/entity/Q31,Belgium,BE,2802361
http://www.wikidata.org/entity/Q55,Netherlands,,2750405,,http://www.wikidata.org/entity/Q31,Belgium,BE,2802361
http://www.wikidata.org/entity/Q38,Italy,IT,3175395,,http://www.wikidata.org/entity/Q31,Belgium,BE,2802361
http://www.wikidata.org/entity/Q39,Switzerland,CH,2658434,,http://www.wikidata.org/entity/Q31,Belgium,BE,2802361
http://www.wikidata.org/entity/Q183,Germany,DE,2921044,,http://www.wikidata.org/entity/Q310650,Schaumburg-Lippe,,
http://www.wikidata.org/entity/Q183,Germany,DE,2921044,,http://www.wikidata.org/entity/Q313175,Saxe-Lauenburg,,
http://www.wikidata.org/entity/Q27,Ireland,IE,2963597,,http://www.wikidata.org/entity/Q31747,Irish Free State,,
http://www.wikidata.org/entity/Q17526620,Kingdom of Shirvan,,,,http://www.wikidata.org/entity/Q3181749,Arab Caliphate,,
http://www.wikidata.org/entity/Q177076,Caucasian Albania,,,,http://www.wikidata.org/entity/Q3181749,Arab Caliphate,,
http://www.wikidata.org/entity/Q810,Jordan,JO,248816,,http://www.wikidata.org/entity/Q3181749,Arab Caliphate,,
http://www.wikidata.org/entity/Q83891,Sasanian Empire,,,,http://www.wikidata.org/entity/Q3181749,Arab Caliphate,,
http://www.wikidata.org/entity/Q230407,Kingdom of Israel,,,,http://www.wikidata.org/entity/Q3185305,United Kingdom of Israel,,
http://www.wikidata.org/entity/Q142,France,FR,3017382,,http://www.wikidata.org/entity/Q32,Luxembourg,LU,2960313
http://www.wikidata.org/entity/Q145,United Kingdom,GB,2635167,,http://www.wikidata.org/entity/Q32,Luxembourg,LU,2960313
http://www.wikidata.org/entity/Q183,Germany,DE,2921044,,http://www.wikidata.org/entity/Q32,Luxembourg,LU,2960313
http://www.wikidata.org/entity/Q347,Liechtenstein,LI,3042058,,http://www.wikidata.org/entity/Q32,Luxembourg,LU,2960313
http://www.wikidata.org/entity/Q31,Belgium,BE,2802361,,http://www.wikidata.org/entity/Q32,Luxembourg,LU,2960313
http://www.wikidata.org/entity/Q39,Switzerland,CH,2658434,,http://www.wikidata.org/entity/Q32,Luxembourg,LU,2960313
http://www.wikidata.org/entity/Q38,Italy,IT,3175395,,http://www.wikidata.org/entity/Q32,Luxembourg,LU,2960313
http://www.wikidata.org/entity/Q55,Netherlands,,2750405,,http://www.wikidata.org/entity/Q32,Luxembourg,LU,2960313
http://www.wikidata.org/entity/Q40,Austria,AT,2782113,,http://www.wikidata.org/entity/Q32,Luxembourg,LU,2960313
http://www.wikidata.org/entity/Q148,People's Republic of China,CN,1814991,,http://www.wikidata.org/entity/Q320930,Cao Wei,,
http://www.wikidata.org/entity/Q7209,Han dynasty,,,,http://www.wikidata.org/entity/Q320930,Cao Wei,,
http://www.wikidata.org/entity/Q230,Georgia,GE,614540,,http://www.wikidata.org/entity/Q325493,Kingdom of Abkhazia,,
http://www.wikidata.org/entity/Q183,Germany,DE,2921044,,http://www.wikidata.org/entity/Q326029,Duchy of Brunswick,,
http://www.wikidata.org/entity/Q2991382,County of Provence,,,,http://www.wikidata.org/entity/Q3271735,Kingdom of Arles,,
http://www.wikidata.org/entity/Q15180,Soviet Union,,8354411,,http://www.wikidata.org/entity/Q33,Finland,FI,660013
http://www.wikidata.org/entity/Q159,Russia,RU,2017370,,http://www.wikidata.org/entity/Q33,Finland,FI,660013
http://www.wikidata.org/entity/Q34,Sweden,SE,2661886,,http://www.wikidata.org/entity/Q33,Finland,FI,660013
http://www.wikidata.org/entity/Q34266,Russian Empire,,,,http://www.wikidata.org/entity/Q33,Finland,FI,660013
http://www.wikidata.org/entity/Q1337854,Emirate of Córdoba,,,,http://www.wikidata.org/entity/Q33061,Taifa of Zaragoza,,
http://www.wikidata.org/entity/Q171740,Caliphate of Córdoba,,,,http://www.wikidata.org/entity/Q33061,Taifa of Zaragoza,,
http://www.wikidata.org/entity/Q29,Spain,ES,2510769,,http://www.wikidata.org/entity/Q33061,Taifa of Zaragoza,,
http://www.wikidata.org/entity/Q2671329,Taifa of Calatayud,,,,http://www.wikidata.org/entity/Q33061,Taifa of Zaragoza,,
http://www.wikidata.org/entity/Q8575586,Umayyad Caliphate,,,,http://www.wikidata.org/entity/Q33061,Taifa of Zaragoza,,
http://www.wikidata.org/entity/Q75613,Almoravid dynasty,,,,http://www.wikidata.org/entity/Q33061,Taifa of Zaragoza,,
http://www.wikidata.org/entity/Q1747689,Ancient Rome,,,,http://www.wikidata.org/entity/Q3307686,Visigothic Kingdom of Tolosa,,
http://www.wikidata.org/entity/Q2940142,Kingdom of Toledo,,,,http://www.wikidata.org/entity/Q3307686,Visigothic Kingdom of Tolosa,,
http://www.wikidata.org/entity/Q5919137,Empire of Theodoric the Great,,,,http://www.wikidata.org/entity/Q3307686,Visigothic Kingdom of Tolosa,,
http://www.wikidata.org/entity/Q668,India,IN,1269750,,http://www.wikidata.org/entity/Q33296,Mughal Empire,,
http://www.wikidata.org/entity/Q843,Pakistan,PK,1168579,,http://www.wikidata.org/entity/Q33296,Mughal Empire,,
http://www.wikidata.org/entity/Q252,Indonesia,ID,1643084,,http://www.wikidata.org/entity/Q334,Singapore,SG,1880251
http://www.wikidata.org/entity/Q833,Malaysia,MY,1733045,,http://www.wikidata.org/entity/Q334,Singapore,SG,1880251
http://www.wikidata.org/entity/Q43,Turkey,TR,298795,,http://www.wikidata.org/entity/Q335088,Armenian Kingdom of Cilicia,,
http://www.wikidata.org/entity/Q131964,Austrian Empire,,,,http://www.wikidata.org/entity/Q33946,Czechoslovakia,,8505031
http://www.wikidata.org/entity/Q153136,Habsburg monarchy,,,,http://www.wikidata.org/entity/Q33946,Czechoslovakia,,8505031
http://www.wikidata.org/entity/Q212,Ukraine,UA,690791,,http://www.wikidata.org/entity/Q33946,Czechoslovakia,,8505031
http://www.wikidata.org/entity/Q28513,Austria–Hungary,,,,http://www.wikidata.org/entity/Q33946,Czechoslovakia,,8505031
http://www.wikidata.org/entity/Q213,Czech Republic,CZ,3077311,,http://www.wikidata.org/entity/Q33946,Czechoslovakia,,8505031
http://www.wikidata.org/entity/Q36,Poland,PL,798544,,http://www.wikidata.org/entity/Q33946,Czechoslovakia,,8505031
http://www.wikidata.org/entity/Q214,Slovakia,SK,3057568,,http://www.wikidata.org/entity/Q33946,Czechoslovakia,,8505031
http://www.wikidata.org/entity/Q42585,Kingdom of Bohemia,,,,http://www.wikidata.org/entity/Q33946,Czechoslovakia,,8505031
http://www.wikidata.org/entity/Q159,Russia,RU,2017370,,http://www.wikidata.org/entity/Q34,Sweden,SE,2661886
http://www.wikidata.org/entity/Q183,Germany,DE,2921044,,http://www.wikidata.org/entity/Q34,Sweden,SE,2661886
http://www.wikidata.org/entity/Q20,Norway,NO,3144096,,http://www.wikidata.org/entity/Q34,Sweden,SE,2661886
http://www.wikidata.org/entity/Q33,Finland,FI,660013,,http://www.wikidata.org/entity/Q34,Sweden,SE,2661886
http://www.wikidata.org/entity/Q35,Denmark,DK,2623032,,http://www.wikidata.org/entity/Q34,Sweden,SE,2661886
http://www.wikidata.org/entity/Q1322662,Principality of Chernigov,,,,http://www.wikidata.org/entity/Q34266,Russian Empire,,
http://www.wikidata.org/entity/Q148,People's Republic of China,CN,1814991,,http://www.wikidata.org/entity/Q34266,Russian Empire,,
http://www.wikidata.org/entity/Q139319,Russian Republic,,,,http://www.wikidata.org/entity/Q34266,Russian Empire,,
http://www.wikidata.org/entity/Q191,Estonia,EE,453733,,http://www.wikidata.org/entity/Q34266,Russian Empire,,
http://www.wikidata.org/entity/Q170770,Grand Principality of Moscow,,,,http://www.wikidata.org/entity/Q34266,Russian Empire,,
http://www.wikidata.org/entity/Q184,Belarus,BY,630336,,http://www.wikidata.org/entity/Q34266,Russian Empire,,
http://www.wikidata.org/entity/Q186537,Khanate of Qazan,,,,http://www.wikidata.org/entity/Q34266,Russian Empire,,
http://www.wikidata.org/entity/Q15180,Soviet Union,,8354411,,http://www.wikidata.org/entity/Q34266,Russian Empire,,
http://www.wikidata.org/entity/Q1508143,Ukrainian State,,,,http://www.wikidata.org/entity/Q34266,Russian Empire,,
http://www.wikidata.org/entity/Q186096,Tsardom of Russia,,,,http://www.wikidata.org/entity/Q34266,Russian Empire,,
http://www.wikidata.org/entity/Q159,Russia,RU,2017370,,http://www.wikidata.org/entity/Q34266,Russian Empire,,
http://www.wikidata.org/entity/Q13426199,Republic of China,,,,http://www.wikidata.org/entity/Q34266,Russian Empire,,
http://www.wikidata.org/entity/Q265,Uzbekistan,UZ,1512440,,http://www.wikidata.org/entity/Q34266,Russian Empire,,
http://www.wikidata.org/entity/Q33,Finland,FI,660013,,http://www.wikidata.org/entity/Q34266,Russian Empire,,
http://www.wikidata.org/entity/Q30,United States,US,6252001,,http://www.wikidata.org/entity/Q34266,Russian Empire,,
http://www.wikidata.org/entity/Q217,Moldova,MD,617790,,http://www.wikidata.org/entity/Q34266,Russian Empire,,
http://www.wikidata.org/entity/Q227,Azerbaijan,AZ,587116,,http://www.wikidata.org/entity/Q34266,Russian Empire,,
http://www.wikidata.org/entity/Q36,Poland,PL,798544,,http://www.wikidata.org/entity/Q34266,Russian Empire,,
http://www.wikidata.org/entity/Q37,Lithuania,LT,597427,,http://www.wikidata.org/entity/Q34266,Russian Empire,,
http://www.wikidata.org/entity/Q2305208,Russian Socialist Federative Soviet Republic,,,,http://www.wikidata.org/entity/Q34266,Russian Empire,,
http://www.wikidata.org/entity/Q230,Georgia,GE,614540,,http://www.wikidata.org/entity/Q34266,Russian Empire,,
http://www.wikidata.org/entity/Q232,Kazakhstan,KZ,1522867,,http://www.wikidata.org/entity/Q34266,Russian Empire,,
http://www.wikidata.org/entity/Q243610,Ukrainian People's Republic,,,,http://www.wikidata.org/entity/Q34266,Russian Empire,,
http://www.wikidata.org/entity/Q212,Ukraine,UA,690791,,http://www.wikidata.org/entity/Q34266,Russian Empire,,
http://www.wikidata.org/entity/Q211,Latvia,LV,458258,,http://www.wikidata.org/entity/Q34266,Russian Empire,,
http://www.wikidata.org/entity/Q210198,Erivan Khanate,,,,http://www.wikidata.org/entity/Q34266,Russian Empire,,
http://www.wikidata.org/entity/Q813,Kyrgyzstan,KG,1527747,,http://www.wikidata.org/entity/Q34266,Russian Empire,,
http://www.wikidata.org/entity/Q399,Armenia,AM,174982,,http://www.wikidata.org/entity/Q34266,Russian Empire,,
http://www.wikidata.org/entity/Q43,Turkey,TR,298795,,http://www.wikidata.org/entity/Q34266,Russian Empire,,
http://www.wikidata.org/entity/Q79965,Golden Horde,,,,http://www.wikidata.org/entity/Q34266,Russian Empire,,
http://www.wikidata.org/entity/Q874,Turkmenistan,TM,1218197,,http://www.wikidata.org/entity/Q34266,Russian Empire,,
http://www.wikidata.org/entity/Q863,Tajikistan,TJ,1220409,,http://www.wikidata.org/entity/Q34266,Russian Empire,,
http://www.wikidata.org/entity/Q49683,Grand Duchy of Lithuania,,,,http://www.wikidata.org/entity/Q34266,Russian Empire,,
http://www.wikidata.org/entity/Q874954,Principality of Theodoro,,,,http://www.wikidata.org/entity/Q34266,Russian Empire,,
http://www.wikidata.org/entity/Q29,Spain,ES,2510769,,http://www.wikidata.org/entity/Q3446210,Kingdom of Pamplona,,
http://www.wikidata.org/entity/Q183,Germany,DE,2921044,,http://www.wikidata.org/entity/Q3462133,Saxe-Coburg and Gotha,,
http://www.wikidata.org/entity/Q183,Germany,DE,2921044,,http://www.wikidata.org/entity/Q347,Liechtenstein,LI,3042058
http://www.wikidata.org/entity/Q142,France,FR,3017382,,http://www.wikidata.org/entity/Q347,Liechtenstein,LI,3042058
http://www.wikidata.org/entity/Q145,United Kingdom,GB,2635167,,http://www.wikidata.org/entity/Q347,Liechtenstein,LI,3042058
http://www.wikidata.org/entity/Q32,Luxembourg,LU,2960313,,http://www.wikidata.org/entity/Q347,Liechtenstein,LI,3042058
http://www.wikidata.org/entity/Q31,Belgium,BE,2802361,,http://www.wikidata.org/entity/Q347,Liechtenstein,LI,3042058
http://www.wikidata.org/entity/Q39,Switzerland,CH,2658434,,http://www.wikidata.org/entity/Q347,Liechtenstein,LI,3042058
http://www.wikidata.org/entity/Q55,Netherlands,,2750405,,http://www.wikidata.org/entity/Q347,Liechtenstein,LI,3042058
http://www.wikidata.org/entity/Q38,Italy,IT,3175395,,http://www.wikidata.org/entity/Q347,Liechtenstein,LI,3042058
http://www.wikidata.org/entity/Q40,Austria,AT,2782113,,http://www.wikidata.org/entity/Q347,Liechtenstein,LI,3042058
http://www.wikidata.org/entity/Q1045,Somalia,SO,51537,,http://www.wikidata.org/entity/Q34754,Somaliland,,328195
http://www.wikidata.org/entity/Q183,Germany,DE,2921044,,http://www.wikidata.org/entity/Q34762,Principality of Bayreuth,,
http://www.wikidata.org/entity/Q183,Germany,DE,2921044,,http://www.wikidata.org/entity/Q35,Denmark,DK,2623032
http://www.wikidata.org/entity/Q145,United Kingdom,GB,2635167,,http://www.wikidata.org/entity/Q35,Denmark,DK,2623032
http://www.wikidata.org/entity/Q30,United States,US,6252001,,http://www.wikidata.org/entity/Q35,Denmark,DK,2623032
http://www.wikidata.org/entity/Q223,Greenland,GL,3425505,,http://www.wikidata.org/entity/Q35,Denmark,DK,2623032
http://www.wikidata.org/entity/Q34,Sweden,SE,2661886,,http://www.wikidata.org/entity/Q35,Denmark,DK,2623032
http://www.wikidata.org/entity/Q1033,Nigeria,NG,2328926,,http://www.wikidata.org/entity/Q3509510,Second Nigerian Republic,,
http://www.wikidata.org/entity/Q1033,Nigeria,NG,2328926,,http://www.wikidata.org/entity/Q3511905,First Nigerian Republic,,
http://www.wikidata.org/entity/Q739,Colombia,CO,3686110,,http://www.wikidata.org/entity/Q3591854,Free and Independent State of Cundinamarca,,
http://www.wikidata.org/entity/Q183,Germany,DE,2921044,,http://www.wikidata.org/entity/Q36,Poland,PL,798544
http://www.wikidata.org/entity/Q184,Belarus,BY,630336,,http://www.wikidata.org/entity/Q36,Poland,PL,798544
http://www.wikidata.org/entity/Q15180,Soviet Union,,8354411,,http://www.wikidata.org/entity/Q36,Poland,PL,798544
http://www.wikidata.org/entity/Q131964,Austrian Empire,,,,http://www.wikidata.org/entity/Q36,Poland,PL,798544
http://www.wikidata.org/entity/Q1206012,German Reich,,,,http://www.wikidata.org/entity/Q36,Poland,PL,798544
http://www.wikidata.org/entity/Q27306,Kingdom of Prussia,,,,http://www.wikidata.org/entity/Q36,Poland,PL,798544
http://www.wikidata.org/entity/Q216173,Free City of Danzig,,,,http://www.wikidata.org/entity/Q36,Poland,PL,798544
http://www.wikidata.org/entity/Q28513,Austria–Hungary,,,,http://www.wikidata.org/entity/Q36,Poland,PL,798544
http://www.wikidata.org/entity/Q211274,Polish People's Republic,,,,http://www.wikidata.org/entity/Q36,Poland,PL,798544
http://www.wikidata.org/entity/Q34266,Russian Empire,,,,http://www.wikidata.org/entity/Q36,Poland,PL,798544
http://www.wikidata.org/entity/Q212,Ukraine,UA,690791,,http://www.wikidata.org/entity/Q36,Poland,PL,798544
http://www.wikidata.org/entity/Q37,Lithuania,LT,597427,,http://www.wikidata.org/entity/Q36,Poland,PL,798544
http://www.wikidata.org/entity/Q213,Czech Republic,CZ,3077311,,http://www.wikidata.org/entity/Q36,Poland,PL,798544
http://www.wikidata.org/entity/Q42585,Kingdom of Bohemia,,,,http://www.wikidata.org/entity/Q36,Poland,PL,798544
http://www.wikidata.org/entity/Q568638,Duchy of Silesia,,,,http://www.wikidata.org/entity/Q36,Poland,PL,798544
http://www.wikidata.org/entity/Q8890160,Kingdom of Poland,,,,http://www.wikidata.org/entity/Q36,Poland,PL,798544
http://www.wikidata.org/entity/Q696640,Duchy of Pomerania,,,,http://www.wikidata.org/entity/Q36,Poland,PL,798544
http://www.wikidata.org/entity/Q810,Jordan,JO,248816,,http://www.wikidata.org/entity/Q36,Poland,PL,798544
http://www.wikidata.org/entity/Q7318,Nazi Germany,,,,http://www.wikidata.org/entity/Q36,Poland,PL,798544
http://www.wikidata.org/entity/Q1246,Kosovo,XK,831053,,http://www.wikidata.org/entity/Q36704,Yugoslavia,YU,8505035
http://www.wikidata.org/entity/Q225,Bosnia and Herzegovina,BA,3277605,,http://www.wikidata.org/entity/Q36704,Yugoslavia,YU,8505035
